Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0007275,Virginia Taylor,Operations,Operations Executive,26/10/2011,"Lindsayburgh, Jamaica",2,13,Active,On-site,1118551
EMP0007281,Heidi Dixon,IT,Software Engineer,25/05/2017,"Jennyberg, Peru",1,8,Active,On-site,703806
EMP0007282,Chelsey Carlson,Marketing,Marketing Executive,12/06/2012,"South Troymouth, Brunei Darussalam",3,13,Terminated,On-site,458510
EMP0007283,Andrew Mcconnell,Sales,Sales Executive,20/07/2018,"North Mark, Liberia",3,7,Retired,Remote,728382
EMP0007287,Adrian Estrada,Marketing,SEO Specialist,28/06/2012,"Donnaborough, Barbados",4,13,Active,On-site,490198
EMP0007290,David Cordova,Marketing,Marketing Executive,11/01/2017,"Morrisside, Congo",4,8,Active,On-site,970092
EMP0007291,Tracy Jones,HR,Talent Acquisition Specialist,06/12/2016,"South Robinstad, United States Virgin Islands",5,8,Active,Remote,890335
EMP0007297,Cynthia Gonzalez,Operations,Operations Executive,15/10/2022,"North Danielfort, Azerbaijan",2,2,Active,On-site,818294
EMP0007303,Jessica Olson,Operations,Logistics Coordinator,02/01/2018,"Jennifermouth, Macao",2,7,Retired,On-site,847570
EMP0007304,Mitchell Jackson,HR,Talent Acquisition Specialist,13/12/2024,"Smithland, United States Minor Outlying Islands",5,0,Active,Remote,901178
EMP0007307,Marissa Smith,Sales,Sales Executive,20/01/2018,"Xavierfurt, Mayotte",3,7,Resigned,On-site,788927
EMP0007311,Belinda Soto,Operations,Logistics Coordinator,24/05/2019,"Danielport, Vietnam",1,6,Resigned,On-site,778626
EMP0007312,Virginia Mullen,Marketing,Marketing Executive,07/06/2024,"New Joshuaside, Algeria",2,1,Active,On-site,678149
EMP0007313,Andrew Yu,Marketing,Marketing Executive,20/08/2017,"Fullerview, Taiwan",2,7,Active,On-site,889786
EMP0007316,Jason Ruiz,HR,Talent Acquisition Specialist,09/04/2012,"Jeffersonville, Aruba",1,13,Active,On-site,687409
EMP0007324,Michael Mckenzie,Sales,Business Development Manager,16/03/2019,"Joshuaport, Belarus",2,6,Active,Remote,1239192
EMP0007325,Joanna Cruz,HR,HR Manager,11/10/2010,"Edwardsland, Sri Lanka",4,14,Active,On-site,1561931
EMP0007338,Stacy Stephens,IT,Software Engineer,01/10/2010,"East Joann, Belarus",3,14,Active,Remote,1344767
EMP0007340,Jose Stevens,Marketing,Brand Manager,29/01/2023,"Travisfurt, San Marino",1,2,Active,Remote,597146
EMP0007351,Bradley French,Finance,Accountant,30/01/2011,"Lake Elizabethfort, Bouvet Island (Bouvetoya)",4,14,Resigned,On-site,622452
EMP0007355,Maria Lang,Marketing,Content Strategist,06/11/2017,"Port Randall, Cambodia",3,7,Resigned,On-site,928099
EMP0007357,Adam Shelton,R&D,Research Scientist,12/01/2022,"West Brandi, Tonga",3,3,Active,Remote,593088
EMP0007361,Elizabeth Mcclain,IT,Software Engineer,14/10/2012,"Griffithview, Vietnam",3,12,Active,Remote,1179370
EMP0007364,Ariel Barnes,Sales,Business Development Manager,23/05/2017,"Hoffmanton, France",2,8,Terminated,Remote,1704505
EMP0007367,Ms. Anna Valencia,IT,DevOps Engineer,05/03/2015,"Port Anthony, Kenya",3,10,Active,Remote,540995
EMP0007369,Jose Rodriguez,IT,Software Engineer,09/01/2015,"Gordonchester, Switzerland",3,10,Active,Remote,1492208
EMP0007375,John Wright,Operations,Logistics Coordinator,18/09/2020,"Galvanville, Philippines",2,4,Active,Remote,485826
EMP0007384,Laura Norman,IT,IT Manager,05/06/2019,"Port Gerald, China",2,6,Active,On-site,2610145
EMP0007395,Daniel Diaz,IT,Data Analyst,21/12/2014,"West Christianton, Uzbekistan",5,10,Active,On-site,434213
EMP0007399,Kimberly Walker,HR,HR Director,21/06/2021,"Smithmouth, Malaysia",4,4,Active,Remote,500691
EMP0007401,Stacy Garcia,Sales,Account Manager,14/12/2024,"New Robert, Guatemala",2,0,Terminated,On-site,1095360
EMP0007410,Roger Robertson,Operations,Operations Executive,09/03/2016,"Ernestshire, Puerto Rico",3,9,Active,Remote,1023322
EMP0007411,Robin Ward,R&D,Product Developer,31/03/2024,"North Amanda, Guinea-Bissau",2,1,Resigned,Remote,437648
EMP0007421,Christina Reese,Sales,Sales Executive,30/08/2019,"Westtown, United States of America",3,5,Active,On-site,562612
EMP0007437,Brian Haynes,Marketing,Marketing Executive,19/04/2013,"Keithburgh, Benin",3,12,Active,Remote,1189028
EMP0007440,Leslie Wiley,IT,Software Engineer,06/03/2019,"New Patriciashire, Vanuatu",3,6,Retired,Remote,886246
EMP0007443,Olivia Campos,Sales,Sales Executive,07/01/2013,"Teresafort, Micronesia",5,12,Retired,On-site,458219
EMP0007448,Colleen Dickson,Sales,Business Development Manager,04/07/2021,"Rosebury, Saint Vincent and the Grenadines",2,4,Active,Remote,1154255
EMP0007453,Brandon Wright,HR,HR Manager,16/05/2018,"Lewisberg, Mali",3,7,Active,Remote,941077
EMP0007462,Molly Lawson,Marketing,Marketing Executive,21/03/2020,"New Kevinmouth, Bulgaria",2,5,Active,Remote,620322
EMP0007466,Dylan Gonzalez,IT,IT Manager,03/12/2014,"Jillville, Uganda",4,10,Resigned,On-site,1753752
EMP0007480,Christine Jones,Finance,Accountant,17/02/2012,"Mcgeeburgh, Albania",3,13,Active,On-site,896955
EMP0007482,Jamie Mccall,IT,Software Engineer,25/01/2022,"East Jamesland, Christmas Island",2,3,Active,On-site,1171879
EMP0007484,Pam Gibbs,Operations,Operations Executive,29/12/2015,"South Evelynfurt, Botswana",5,9,Active,Remote,711121
EMP0007491,Lisa Howard,Marketing,Content Strategist,18/01/2013,"South Karen, Ecuador",2,12,Active,On-site,1180072
EMP0007494,Bryan Powell,R&D,Research Scientist,01/08/2023,"Donnaport, Georgia",2,2,Resigned,On-site,782330
EMP0007502,Erin Ramsey,IT,Software Engineer,22/12/2012,"Downstown, Niue",4,12,Active,Remote,653277
EMP0007508,Hunter Mcgee,Operations,Operations Executive,13/12/2016,"Robinton, Thailand",3,8,Active,Remote,1179015
EMP0007509,Heidi Aguilar,Operations,Operations Executive,06/11/2011,"North Davidmouth, North Macedonia",4,13,Active,On-site,1086322
EMP0007520,Tom Valdez,Marketing,SEO Specialist,06/03/2017,"Gallowayport, Saint Martin",3,8,Active,Remote,916448
EMP0007524,Jeff Brooks,HR,Talent Acquisition Specialist,21/07/2023,"Timothyton, China",1,2,Active,On-site,621981
EMP0007527,Jeffrey Morris,Sales,Sales Executive,19/02/2024,"Port Sandraville, Cambodia",3,1,Resigned,Remote,682288
EMP0007530,Patricia Smith,Marketing,SEO Specialist,05/11/2022,"Farleyville, Cuba",4,2,Active,Remote,519858
EMP0007531,Joseph Stevenson,Marketing,Marketing Executive,14/10/2021,"Martinfurt, Paraguay",1,3,Active,On-site,799564
EMP0007534,Tristan Briggs,Sales,Sales Executive,04/03/2024,"South Zacharyshire, United Kingdom",1,1,Resigned,Remote,766650
EMP0007537,Troy Rice,HR,HR Executive,04/06/2024,"Lake Kim, Guernsey",3,1,Active,On-site,378448
EMP0007548,Lindsey Mccarthy,IT,IT Manager,15/11/2023,"Carlyfurt, Armenia",4,1,Resigned,On-site,1256061
EMP0007549,Henry Oneal,Marketing,Marketing Executive,14/01/2014,"Lake Davidshire, Bolivia",3,11,Resigned,On-site,796002
EMP0007554,Nathaniel Kelley,Sales,Business Development Manager,21/07/2022,"Millerstad, Cambodia",2,3,Active,Remote,833282
EMP0007556,Jacob Rodriguez,R&D,Product Developer,21/11/2020,"Lake Raymond, Denmark",1,4,Active,On-site,471295
EMP0007562,Philip Munoz,IT,Data Analyst,02/06/2014,"East Kathleen, Cameroon",4,11,Retired,Remote,987294
EMP0007566,Tammy Green,Finance,CFO,28/01/2015,"East Susanville, Togo",2,10,Active,Remote,476325
EMP0007576,Lauren Patel,IT,Software Engineer,20/02/2016,"Port Robertfort, Sri Lanka",2,9,Active,Remote,978411
EMP0007577,Sherri Carter,IT,Data Analyst,15/06/2017,"New Melodytown, Togo",4,8,Resigned,Remote,545259
EMP0007583,Lisa Reynolds,HR,HR Executive,01/11/2022,"Port Timothy, Ecuador",5,2,Resigned,On-site,307086
EMP0007586,Donald Horton,Sales,Sales Executive,27/01/2023,"South Amyhaven, Tanzania",2,2,Active,Remote,527881
EMP0007588,Mrs. Cynthia Anderson,Finance,Financial Analyst,09/03/2015,"Christopherfurt, Costa Rica",4,10,Active,Remote,1286225
EMP0007592,Sara Davis,R&D,Product Developer,26/08/2016,"New Larryborough, Marshall Islands",5,8,Active,Remote,512390
EMP0007594,Veronica Sullivan,Operations,Supply Chain Manager,13/07/2015,"Ellenberg, Venezuela",5,10,Active,On-site,1059272
EMP0007602,Leslie Moreno,Marketing,SEO Specialist,29/11/2018,"Philipchester, San Marino",2,6,Resigned,On-site,555786
EMP0007606,Eric Camacho,Marketing,Content Strategist,21/05/2025,"Robinsonmouth, Tuvalu",2,0,Active,On-site,853853
EMP0007609,Samuel Mitchell,Sales,Business Development Manager,29/01/2019,"West Maxwelltown, Portugal",1,6,Resigned,On-site,1665176
EMP0007610,Brittany Williams,Finance,Accountant,13/07/2013,"Port Kimberly, Western Sahara",4,12,Active,Remote,625448
EMP0007614,Jeffrey Pugh,IT,Software Engineer,23/07/2011,"West Derrickmouth, Austria",3,14,Active,On-site,639786
EMP0007620,Amy Wilson,Operations,Logistics Coordinator,04/12/2011,"New Melissa, Austria",1,13,Active,On-site,743151
EMP0007622,Michelle Dawson,Sales,Sales Executive,10/02/2025,"New Patriciafurt, Saint Helena",1,0,Resigned,Remote,806027
EMP0007625,Alan Martinez,Operations,Operations Executive,01/06/2012,"Monicaside, Aruba",2,13,Active,On-site,775977
EMP0007630,Sheila Olson,Operations,Logistics Coordinator,24/04/2015,"Tinaside, Equatorial Guinea",1,10,Active,Remote,693302
EMP0007634,Jonathan Villarreal,Marketing,Content Strategist,23/01/2020,"Taylorside, Sao Tome and Principe",3,5,Resigned,Remote,978251
EMP0007639,Brian Cox,IT,Software Engineer,06/02/2019,"Tinamouth, Vietnam",1,6,Active,Remote,1023424
EMP0007648,Sarah Pham,IT,Software Engineer,30/05/2013,"East Kayla, Argentina",3,12,Retired,On-site,680043
EMP0007650,Jessica Nichols,IT,Software Engineer,30/08/2011,"South Kristina, Kuwait",5,13,Active,Remote,760561
EMP0007651,Chelsea Morales,Finance,Accountant,11/02/2011,"New Philliptown, Cayman Islands",4,14,Active,On-site,426231
EMP0007652,Jose Wells DVM,HR,HR Executive,29/07/2011,"East Jenniferfort, French Southern Territories",2,14,Retired,Remote,506593
EMP0007658,Stephanie Garner,Operations,Operations Executive,17/10/2020,"Leehaven, Taiwan",4,4,Active,On-site,1075794
EMP0007669,Jennifer Evans,IT,DevOps Engineer,22/11/2010,"Steinberg, Antigua and Barbuda",3,14,Active,On-site,711671
EMP0007674,Jennifer Lane,Marketing,SEO Specialist,12/05/2013,"Brucemouth, Portugal",1,12,Terminated,On-site,774241
EMP0007677,Amanda Manning,IT,Software Engineer,23/03/2012,"Williammouth, Brazil",4,13,Active,Remote,1488464
EMP0007678,Kendra Ramirez,Sales,Sales Executive,23/09/2021,"Richardsfurt, Iran",5,3,Active,Remote,591692
EMP0007687,Mr. Dan Adams,Sales,Account Manager,13/10/2014,"East Steven, Belarus",5,10,Active,Remote,967595
EMP0007699,Joseph Klein,HR,HR Executive,30/08/2017,"Lake Melissaborough, Holy See (Vatican City State)",4,7,Active,On-site,721529
EMP0007701,Andrea Howard MD,Finance,Accountant,31/01/2021,"Riostown, Somalia",4,4,Retired,On-site,694381
EMP0007706,Richard Williams,Operations,Operations Executive,12/03/2012,"West Johnhaven, Thailand",4,13,Terminated,Remote,784114
EMP0007707,Katie Rodriguez,HR,HR Executive,08/06/2018,"North Bryan, Venezuela",5,7,Active,On-site,618686
EMP0007709,Francis Cooper,IT,Data Analyst,30/07/2014,"Popechester, United States Virgin Islands",5,11,Active,Remote,1112356
EMP0007722,Jessica Mccall,IT,Software Engineer,04/07/2011,"Milesland, Ghana",3,14,Resigned,Remote,1020309
EMP0007723,Dale Johnson,IT,CTO,01/10/2012,"Daviston, Wallis and Futuna",4,12,Active,Remote,556135
EMP0007724,Debbie Elliott DDS,IT,Software Engineer,09/03/2013,"Port Josephton, Belarus",2,12,Active,Remote,1051475
EMP0007730,Amy Gray,IT,Software Engineer,02/11/2017,"West Allison, Holy See (Vatican City State)",4,7,Active,Remote,722060
EMP0007731,Hunter Alvarado,IT,DevOps Engineer,18/10/2011,"West Brianview, Bangladesh",2,13,Resigned,Remote,784720
EMP0007736,Stephanie Mitchell,Marketing,Marketing Executive,25/10/2023,"New Tyler, Greece",2,1,Active,On-site,992699
EMP0007746,Shane Paul,Marketing,Marketing Executive,13/08/2025,"Thomasport, Antarctica (the territory South of 60 deg S)",4,0,Active,On-site,683945
EMP0007749,Nicole Harris,Sales,Sales Executive,12/11/2016,"Robinsonfort, Palau",5,8,Active,On-site,761790
EMP0007755,Nicole Watson,Sales,Business Development Manager,03/07/2023,"Christopherville, Malta",1,2,Active,Remote,1351915
EMP0007757,Brandon Wilson,Finance,Financial Analyst,12/11/2019,"Bryantburgh, Zambia",3,5,Active,On-site,979184
EMP0007764,Christine Holloway,IT,IT Manager,13/11/2014,"Mcintoshburgh, Syrian Arab Republic",5,10,Active,On-site,1257661
EMP0007771,Allen Fernandez,Operations,Logistics Coordinator,10/04/2011,"East David, Bermuda",3,14,Retired,Remote,588850
EMP0007779,Jamie Murphy,Sales,Business Development Manager,17/04/2017,"Lake Lisaville, Antigua and Barbuda",5,8,Terminated,Remote,1684596
EMP0007782,Chase Hoffman,Operations,Supply Chain Manager,21/04/2019,"Fullerstad, Portugal",5,6,Active,Remote,418385
EMP0007783,Daniel Bowers,Marketing,Marketing Executive,22/05/2022,"Duaneside, Antigua and Barbuda",5,3,Active,Remote,1045819
EMP0007785,Sabrina Hardin,IT,Data Analyst,30/05/2014,"East Christianview, Malaysia",1,11,Active,On-site,462662
EMP0007794,Adam Mckenzie,HR,Talent Acquisition Specialist,14/12/2015,"North Amandaton, Nauru",3,9,Resigned,On-site,417274
EMP0007816,Amy Santos,Marketing,SEO Specialist,20/05/2022,"Meltonbury, Turks and Caicos Islands",3,3,Active,On-site,692786
EMP0007818,Christina Taylor,Sales,Sales Director,24/09/2018,"New Shari, Saint Vincent and the Grenadines",5,6,Active,On-site,519326
EMP0007821,Kelli Walker,IT,Software Engineer,02/01/2024,"North Jessica, French Guiana",2,1,Active,Remote,1782394
EMP0007827,Robert Ferguson,IT,Data Analyst,17/01/2013,"Lake Lauren, North Macedonia",2,12,Retired,On-site,598859
EMP0007854,Edgar Hernandez,IT,Data Analyst,14/08/2016,"West Ericamouth, Saint Barthelemy",1,9,Active,On-site,1120966
EMP0007862,Ronald Rivera,IT,Software Engineer,06/06/2012,"Dustinport, Vietnam",5,13,Active,Remote,1703701
EMP0007873,Daniel Martin,R&D,Research Scientist,02/09/2017,"Carlville, Grenada",4,7,Active,On-site,964712
EMP0007874,Brian Stewart,R&D,Research Scientist,04/02/2015,"West Jennifer, Belize",4,10,Active,On-site,917620
EMP0007883,Paul Duncan,IT,Data Analyst,21/12/2017,"Armstrongborough, Saudi Arabia",2,7,Resigned,On-site,681822
EMP0007886,Travis Robertson,Sales,Sales Executive,10/02/2015,"East Melissahaven, Israel",4,10,Active,On-site,605755
EMP0007889,Samantha Lang,Sales,Sales Executive,29/11/2023,"New Allison, Pakistan",5,1,Active,Remote,505215
EMP0007904,Katelyn Harvey,HR,Talent Acquisition Specialist,17/12/2016,"Millershire, Ireland",5,8,Resigned,On-site,463525
EMP0007906,Carol Marshall,Operations,Operations Executive,25/12/2014,"Martinmouth, France",5,10,Active,Remote,482078
EMP0007908,Shannon Hernandez,Sales,Business Development Manager,25/07/2021,"Danaville, Azerbaijan",3,4,Active,Remote,879872
EMP0007923,Robert Anderson,Sales,Sales Director,21/12/2020,"Bakerfort, Poland",1,4,Active,Remote,908771
EMP0007931,Andrew Peterson,HR,Talent Acquisition Specialist,11/04/2022,"Fordburgh, Suriname",3,3,Active,Remote,905949
EMP0007947,Daniel Mullen,Sales,Sales Executive,23/06/2016,"West Carlafurt, Indonesia",2,9,Active,On-site,696151
EMP0007965,Benjamin Russell,Sales,Sales Executive,22/09/2023,"Brownfort, Egypt",4,1,Active,Remote,827850
EMP0007972,Rebecca Allen,IT,Software Engineer,25/04/2023,"Port Ryan, Indonesia",3,2,Resigned,On-site,1667824
EMP0007974,Dylan Vazquez,Sales,Account Manager,12/01/2017,"West David, Belgium",2,8,Retired,Remote,699440
EMP0007975,Misty Flores,HR,Talent Acquisition Specialist,06/09/2016,"New Rebeccaburgh, Russian Federation",4,8,Active,On-site,756209
EMP0007979,Amber Ashley,Marketing,Marketing Executive,28/04/2013,"Amberville, Gambia",4,12,Resigned,Remote,1008649
EMP0007992,Elizabeth Robbins,Marketing,SEO Specialist,01/12/2021,"Port Chris, Faroe Islands",1,3,Active,On-site,876727
EMP0007994,Nicole Barrett,IT,Software Engineer,27/02/2014,"Wilsonborough, Korea",3,11,Resigned,Remote,754991
EMP0007998,Alexa Rivera,HR,Talent Acquisition Specialist,14/01/2017,"Samanthaville, Saint Vincent and the Grenadines",4,8,Active,Remote,1008966
EMP0008005,Donna Aguilar,Operations,Operations Executive,28/09/2019,"East Kevin, Niue",5,5,Active,Remote,999437
EMP0008006,Tricia Hodges,IT,Software Engineer,18/07/2018,"Chapmanstad, Mauritania",4,7,Active,Remote,661014
EMP0008009,Ryan Robbins,Operations,Operations Director,01/01/2018,"East Casey, Saint Barthelemy",2,7,Resigned,Remote,1045848
EMP0008012,Erin Hawkins,Sales,Sales Executive,07/05/2013,"Barronfurt, Saint Helena",3,12,Active,Remote,800507
EMP0008013,Ana Gillespie,Marketing,SEO Specialist,22/08/2014,"North Manuelhaven, Swaziland",4,10,Active,On-site,706865
EMP0008026,Nicholas Morales,R&D,Research Scientist,21/08/2012,"Erikaland, China",4,12,Resigned,On-site,654656
EMP0008027,Danielle Stewart,Sales,Business Development Manager,08/03/2020,"Jacobsfort, United States of America",5,5,Active,Remote,1278267
EMP0008039,Mary Mendez,Operations,Operations Executive,18/01/2017,"Peterschester, Sudan",3,8,Resigned,On-site,1148787
EMP0008046,Elizabeth Lewis,IT,Data Analyst,21/05/2017,"West Kevinfurt, Monaco",4,8,Active,On-site,1091717
EMP0008049,Lisa Allen,Sales,Sales Executive,29/06/2023,"Prestonport, Saint Vincent and the Grenadines",5,2,Active,On-site,406323
EMP0008050,Mr. Robert Hinton,HR,HR Executive,09/11/2019,"Jessicaland, Niue",3,5,Resigned,On-site,592189
EMP0008055,Jessica Moore,Sales,Sales Executive,14/05/2021,"Norrisfurt, Haiti",2,4,Resigned,On-site,794053
EMP0008058,Lauren Arias,Marketing,Marketing Executive,09/12/2013,"Port Matthew, North Macedonia",1,11,Active,On-site,756840
EMP0008063,Linda Williamson,Marketing,SEO Specialist,22/10/2019,"Osborneport, Comoros",4,5,Active,On-site,565520
EMP0008069,Julie Pineda,Sales,Account Manager,02/09/2011,"Lake Jamie, Wallis and Futuna",1,13,Active,On-site,900204
EMP0008076,Sean Wood,Finance,Accountant,19/11/2017,"East Carlmouth, Tunisia",2,7,Active,On-site,629036
EMP0008080,Jeffery Campos,Marketing,SEO Specialist,16/07/2018,"Port Benjaminmouth, Thailand",2,7,Resigned,Remote,638130
EMP0008088,Dustin Young,IT,Software Engineer,08/04/2018,"Andradeborough, Bermuda",5,7,Active,On-site,997093
EMP0008094,Michael Fisher,IT,Software Engineer,08/03/2017,"Whitefurt, Marshall Islands",3,8,Active,On-site,1261700
EMP0008095,Andrew Garcia,IT,Data Analyst,09/01/2022,"Samuelview, Colombia",3,3,Active,Remote,494097
EMP0008097,Sherri Higgins,Sales,Sales Executive,08/08/2020,"Brownville, Tuvalu",2,5,Resigned,Remote,783660
EMP0008104,Theresa Kerr,IT,Software Engineer,05/08/2016,"West Shirleybury, Antarctica (the territory South of 60 deg S)",3,9,Active,On-site,786406
EMP0008108,Ryan Cunningham,R&D,Product Developer,12/05/2016,"Bennettfort, Finland",2,9,Retired,On-site,400116
EMP0008109,Gregory Scott,Sales,Sales Executive,14/05/2016,"West Kimberly, North Macedonia",4,9,Active,On-site,858646
EMP0008111,Susan Velazquez,IT,IT Manager,01/06/2015,"Lake Nicholasside, Saint Helena",3,10,Active,On-site,1855602
EMP0008119,Brenda Burke,Finance,Accountant,31/10/2010,"Branchmouth, Gambia",2,14,Resigned,On-site,551611
EMP0008121,Anthony Schmitt,Sales,Sales Executive,25/05/2023,"New Susan, Korea",2,2,Resigned,On-site,862237
EMP0008123,Robert Jacobson,Marketing,Marketing Executive,20/03/2013,"Chadstad, Central African Republic",3,12,Active,On-site,937000
EMP0008143,Janice Taylor,Sales,Business Development Manager,04/03/2016,"West Donaldview, Peru",3,9,Active,On-site,1012554
EMP0008166,David Owens,Marketing,SEO Specialist,13/01/2013,"North Michelletown, Guinea-Bissau",2,12,Active,On-site,948922
EMP0008175,Kurt Khan,Sales,Account Manager,24/06/2025,"Robinhaven, Netherlands Antilles",4,0,Active,On-site,459275
